loan_id,date_id,event_date,user_id,book_id,branch_id,category_id,loan_date,due_date,return_date,loan_duration_days,days_overdue,penalty_amount,quantity
L009469,20250505,2025-05-05,301,51,1,7,2025-05-05,2025-06-02,2025-05-30,25,0,0.0,1
L009470,20250513,2025-05-13,215,30,1,4,2025-05-13,2025-05-27,2025-05-27,14,0,0.0,1
L009471,20241216,2024-12-16,399,17,3,3,2024-12-16,2024-12-30,2024-12-30,14,0,0.0,1
L009472,20250508,2025-05-08,251,42,5,6,2025-05-08,2025-05-22,2025-05-22,14,0,0.0,1
L009473,20250612,2025-06-12,7,31,3,4,2025-06-12,2025-06-26,2025-07-03,21,7,2.1,1
L009474,20250403,2025-04-03,322,50,3,7,2025-04-03,2025-05-01,2025-05-01,28,0,0.0,1
L009475,20241227,2024-12-27,39,37,2,5,2024-12-27,2025-01-10,2025-01-10,14,0,0.0,1
L009476,20250515,2025-05-15,234,19,2,3,2025-05-15,2025-06-12,2025-06-12,28,0,0.0,1
L009477,20250711,2025-07-11,113,67,1,9,2025-07-11,2025-07-25,2025-07-25,14,0,0.0,1
L009478,20251230,2025-12-30,137,35,5,5,2025-12-30,2026-01-13,2026-01-11,12,0,0.0,1
L009479,20251225,2025-12-25,441,4,2,1,2025-12-25,2026-01-22,2026-01-22,28,0,0.0,1
L009480,20250111,2025-01-11,70,65,1,9,2025-01-11,2025-01-25,2025-01-28,17,3,0.9,1
L009481,20240927,2024-09-27,348,66,5,9,2024-09-27,2024-10-25,2024-10-24,27,0,0.0,1
L009482,20250329,2025-03-29,303,67,1,9,2025-03-29,2025-04-26,2025-04-25,27,0,0.0,1
L009483,20241223,2024-12-23,114,44,2,6,2024-12-23,2025-01-06,2025-01-09,17,3,0.9,1
L009484,20250523,2025-05-23,422,64,1,8,2025-05-23,2025-06-06,2025-06-06,14,0,0.0,1
L009485,20260524,2026-05-24,118,9,2,2,2026-05-24,2026-06-07,,7,0,0.0,1
L009486,20250103,2025-01-03,251,35,1,5,2025-01-03,2025-01-17,2025-01-17,14,1,0.3,1
L009487,20250412,2025-04-12,363,64,1,8,2025-04-12,2025-05-10,2025-05-10,28,0,0.0,1
L009488,20251231,2025-12-31,350,33,5,5,2025-12-31,2026-01-14,2026-01-10,10,0,0.0,1
L009489,20250908,2025-09-08,165,36,4,5,2025-09-08,2025-10-06,2025-10-06,28,0,0.0,1
L009490,20241003,2024-10-03,385,30,3,4,2024-10-03,2024-10-17,2024-10-17,14,0,0.0,1
L009491,20241225,2024-12-25,432,9,6,2,2024-12-25,2025-01-22,2025-01-22,28,0,0.0,1
L009492,20260508,2026-05-08,234,63,1,8,2026-05-08,2026-06-05,,23,0,0.0,1
L009493,20241125,2024-11-25,307,19,2,3,2024-11-25,2024-12-23,2024-12-23,28,0,0.0,1
L009494,20251125,2025-11-25,186,49,2,7,2025-11-25,2025-12-23,2025-12-23,28,0,0.0,1
L009495,20260123,2026-01-23,186,9,4,2,2026-01-23,2026-02-20,2026-02-20,28,0,0.0,1
L009496,20250220,2025-02-20,232,25,1,4,2025-02-20,2025-03-06,2025-03-04,12,0,0.0,1
L009497,20251231,2025-12-31,115,51,1,7,2025-12-31,2026-01-14,2026-01-18,18,4,1.2,1
L009498,20241230,2024-12-30,321,52,1,7,2024-12-30,2025-01-13,2025-01-28,29,15,4.5,1
L009499,20250311,2025-03-11,95,64,2,8,2025-03-11,2025-03-25,2025-03-25,14,0,0.0,1
L009500,20250406,2025-04-06,3,31,1,4,2025-04-06,2025-05-04,2025-05-01,25,0,0.0,1
L009501,20260529,2026-05-29,215,33,5,5,2026-05-29,2026-06-12,,2,0,0.0,1
L009502,20250116,2025-01-16,49,23,1,3,2025-01-16,2025-02-13,2025-02-11,26,0,0.0,1
L009503,20241210,2024-12-10,268,25,5,4,2024-12-10,2024-12-24,2024-12-24,14,0,0.0,1
L009504,20260505,2026-05-05,252,11,6,2,2026-05-05,2026-06-02,,26,0,0.0,1
L009505,20241225,2024-12-25,80,49,5,7,2024-12-25,2025-01-08,2025-01-08,14,0,0.0,1
L009506,20260403,2026-04-03,138,70,4,9,2026-04-03,2026-05-01,2026-05-01,28,0,0.0,1
L009507,20251202,2025-12-02,15,19,2,3,2025-12-02,2025-12-16,2025-12-24,22,8,2.4,1
L009508,20251021,2025-10-21,286,25,6,4,2025-10-21,2025-11-04,2025-11-04,14,0,0.0,1
L009509,20260109,2026-01-09,158,52,2,7,2026-01-09,2026-01-23,2026-01-29,20,6,1.8,1
L009510,20251231,2025-12-31,327,71,4,9,2025-12-31,2026-01-14,2026-01-14,14,0,0.0,1
L009511,20241202,2024-12-02,299,26,5,4,2024-12-02,2024-12-16,2025-01-04,33,19,5.7,1
L009512,20260531,2026-05-31,187,28,2,4,2026-05-31,2026-06-14,,1,0,0.0,1
L009513,20260511,2026-05-11,12,35,1,5,2026-05-11,2026-06-08,,20,0,0.0,1
L009514,20260417,2026-04-17,165,18,1,3,2026-04-17,2026-05-15,2026-05-15,28,0,0.0,1
L009515,20251120,2025-11-20,165,38,1,5,2025-11-20,2025-12-18,2025-12-18,28,0,0.0,1
L009516,20250917,2025-09-17,170,1,6,1,2025-09-17,2025-10-15,2025-10-15,28,0,0.0,1
L009517,20250925,2025-09-25,429,69,5,9,2025-09-25,2025-10-09,2025-10-09,14,0,0.0,1
L009518,20240912,2024-09-12,95,42,2,6,2024-09-12,2024-09-26,2024-09-23,11,0,0.0,1
L009519,20250902,2025-09-02,151,4,3,1,2025-09-02,2025-09-16,2025-09-16,14,0,0.0,1
L009520,20251121,2025-11-21,380,12,2,2,2025-11-21,2025-12-19,2025-12-19,28,0,0.0,1
L009521,20251204,2025-12-04,418,34,2,5,2025-12-04,2026-01-01,2026-01-21,48,21,6.3,1
L009522,20250425,2025-04-25,231,60,1,8,2025-04-25,2025-05-09,2025-05-09,14,0,0.0,1
L009523,20250625,2025-06-25,258,6,4,1,2025-06-25,2025-07-09,2025-07-09,14,0,0.0,1
L009524,20251126,2025-11-26,33,6,4,1,2025-11-26,2025-12-10,2025-12-10,14,0,0.0,1
L009525,20250605,2025-06-05,370,25,1,4,2025-06-05,2025-07-03,2025-07-03,28,0,0.0,1
L009526,20260518,2026-05-18,287,44,6,6,2026-05-18,2026-06-01,,13,0,0.0,1
L009527,20251223,2025-12-23,234,11,5,2,2025-12-23,2026-01-20,2026-01-20,28,0,0.0,1
L009528,20240902,2024-09-02,162,33,2,5,2024-09-02,2024-09-30,2024-09-30,28,0,0.0,1
L009529,20240918,2024-09-18,218,42,3,6,2024-09-18,2024-10-16,2024-10-16,28,0,0.0,1
L009530,20251217,2025-12-17,340,56,2,7,2025-12-17,2026-01-14,2026-01-14,28,0,0.0,1
L009531,20250530,2025-05-30,50,19,3,3,2025-05-30,2025-06-13,2025-06-19,20,6,1.8,1
L009532,20260302,2026-03-02,249,40,3,5,2026-03-02,2026-03-30,2026-03-30,28,0,0.0,1
L009533,20241231,2024-12-31,19,31,1,4,2024-12-31,2025-01-28,2025-01-28,28,0,0.0,1
L009534,20240911,2024-09-11,355,11,4,2,2024-09-11,2024-09-25,2024-09-25,14,0,0.0,1
L009535,20250521,2025-05-21,125,50,5,7,2025-05-21,2025-06-04,2025-06-02,12,0,0.0,1
L009536,20260104,2026-01-04,406,44,4,6,2026-01-04,2026-01-18,2026-01-29,25,11,3.3,1
L009537,20260521,2026-05-21,234,31,4,4,2026-05-21,2026-06-18,,10,0,0.0,1
L009538,20260407,2026-04-07,223,11,6,2,2026-04-07,2026-05-05,2026-05-05,28,0,0.0,1
L009539,20250722,2025-07-22,186,40,3,5,2025-07-22,2025-08-19,2025-08-19,28,0,0.0,1
L009540,20260206,2026-02-06,251,41,1,6,2026-02-06,2026-02-20,2026-02-20,14,0,0.0,1
L009541,20241023,2024-10-23,173,4,3,1,2024-10-23,2024-11-20,2024-11-21,29,5,1.5,1
L009542,20251017,2025-10-17,186,17,6,3,2025-10-17,2025-11-14,2025-11-14,28,0,0.0,1
L009543,20260505,2026-05-05,114,48,2,6,2026-05-05,2026-05-19,,26,0,0.0,1
L009544,20250523,2025-05-23,183,51,1,7,2025-05-23,2025-06-06,2025-06-05,13,0,0.0,1
L009545,20260518,2026-05-18,372,44,5,6,2026-05-18,2026-06-01,,13,0,0.0,1
L009546,20250119,2025-01-19,138,26,4,4,2025-01-19,2025-02-16,2025-02-16,28,0,0.0,1
L009547,20241127,2024-11-27,377,41,1,6,2024-11-27,2024-12-25,2024-12-24,27,0,0.0,1
L009548,20250918,2025-09-18,396,37,6,5,2025-09-18,2025-10-02,2025-09-29,11,0,0.0,1
L009549,20260427,2026-04-27,315,23,1,3,2026-04-27,2026-05-11,2026-05-11,14,0,0.0,1
L009550,20250405,2025-04-05,18,11,2,2,2025-04-05,2025-04-19,2025-04-19,14,0,0.0,1
L009551,20260128,2026-01-28,267,17,2,3,2026-01-28,2026-02-11,2026-02-11,14,0,0.0,1
L009552,20241229,2024-12-29,380,14,4,2,2024-12-29,2025-01-26,2025-01-26,28,0,0.0,1
L009553,20260107,2026-01-07,187,42,2,6,2026-01-07,2026-01-21,2026-01-21,14,0,0.0,1
L009554,20251008,2025-10-08,155,26,1,4,2025-10-08,2025-11-05,2025-11-05,28,0,0.0,1
L009555,20250101,2025-01-01,165,25,4,4,2025-01-01,2025-01-29,2025-02-14,44,16,4.8,1
L009556,20251229,2025-12-29,207,25,1,4,2025-12-29,2026-01-12,2026-01-10,12,0,0.0,1
L009557,20251226,2025-12-26,44,72,4,9,2025-12-26,2026-01-23,2026-01-23,28,0,0.0,1
L009558,20250912,2025-09-12,135,8,2,1,2025-09-12,2025-09-26,2025-09-26,14,0,0.0,1
L009559,20250121,2025-01-21,306,27,2,4,2025-01-21,2025-02-18,2025-02-18,28,0,0.0,1
L009560,20241211,2024-12-11,234,15,1,2,2024-12-11,2025-01-08,2025-01-08,28,0,0.0,1
L009561,20260516,2026-05-16,138,56,4,7,2026-05-16,2026-06-13,,15,0,0.0,1
L009562,20251203,2025-12-03,421,59,2,8,2025-12-03,2025-12-31,2025-12-31,28,0,0.0,1
L009563,20260204,2026-02-04,160,19,4,3,2026-02-04,2026-03-04,2026-03-04,28,0,0.0,1
L009564,20251219,2025-12-19,73,40,4,5,2025-12-19,2026-01-02,2026-01-04,16,2,0.6,1
L009565,20260220,2026-02-20,118,29,2,4,2026-02-20,2026-03-06,2026-03-04,12,0,0.0,1
L009566,20241226,2024-12-26,160,66,4,9,2024-12-26,2025-01-23,2025-01-22,27,0,0.0,1
L009567,20250901,2025-09-01,252,6,2,1,2025-09-01,2025-09-29,2025-09-29,28,0,0.0,1
L009568,20251208,2025-12-08,41,55,1,7,2025-12-08,2025-12-22,2025-12-22,14,0,0.0,1
L009569,20241125,2024-11-25,394,26,3,4,2024-11-25,2024-12-09,2024-12-15,20,9,2.7,1
L009570,20241219,2024-12-19,398,15,2,2,2024-12-19,2025-01-16,2025-02-03,46,20,6.0,1
L009571,20251125,2025-11-25,165,50,1,7,2025-11-25,2025-12-23,2025-12-23,28,0,0.0,1
L009572,20260325,2026-03-25,359,20,1,3,2026-03-25,2026-04-22,2026-04-22,28,0,0.0,1
L009573,20251205,2025-12-05,289,29,2,4,2025-12-05,2025-12-19,2025-12-15,10,0,0.0,1
L009574,20240927,2024-09-27,389,2,6,1,2024-09-27,2024-10-11,2024-10-07,10,0,0.0,1
L009575,20260521,2026-05-21,153,69,2,9,2026-05-21,2026-06-18,,10,0,0.0,1
L009576,20241215,2024-12-15,294,17,1,3,2024-12-15,2025-01-12,2025-01-08,24,0,0.0,1
L009577,20250123,2025-01-23,48,31,2,4,2025-01-23,2025-02-06,2025-02-05,13,0,0.0,1
L009578,20260522,2026-05-22,5,11,4,2,2026-05-22,2026-06-19,,9,0,0.0,1
L009579,20260116,2026-01-16,398,47,2,6,2026-01-16,2026-02-13,2026-02-24,39,11,3.3,1
L009580,20260508,2026-05-08,159,2,4,1,2026-05-08,2026-05-22,2026-05-30,22,12,3.6,1
L009581,20260202,2026-02-02,219,64,5,8,2026-02-02,2026-02-16,2026-02-16,14,0,0.0,1
L009582,20251202,2025-12-02,133,40,1,5,2025-12-02,2025-12-30,2025-12-30,28,0,0.0,1
L009583,20250311,2025-03-11,398,17,2,3,2025-03-11,2025-04-08,2025-04-20,40,12,3.6,1
L009584,20250421,2025-04-21,191,71,1,9,2025-04-21,2025-05-05,2025-05-05,14,0,0.0,1
L009585,20260513,2026-05-13,103,27,2,4,2026-05-13,2026-05-27,2026-05-27,14,0,0.0,1
L009586,20260319,2026-03-19,294,18,1,3,2026-03-19,2026-04-16,2026-04-16,28,0,0.0,1
L009587,20250509,2025-05-09,120,46,2,6,2025-05-09,2025-05-23,2025-05-21,12,0,0.0,1
L009588,20250515,2025-05-15,143,49,3,7,2025-05-15,2025-06-12,2025-06-12,28,0,0.0,1
L009589,20250324,2025-03-24,317,2,4,1,2025-03-24,2025-04-07,2025-04-07,14,0,0.0,1
L009590,20250419,2025-04-19,431,2,3,1,2025-04-19,2025-05-03,2025-05-12,23,9,2.7,1
L009591,20260319,2026-03-19,347,40,2,5,2026-03-19,2026-04-16,2026-04-16,28,0,0.0,1
L009592,20240909,2024-09-09,71,4,3,1,2024-09-09,2024-09-23,2024-09-21,12,0,0.0,1
L009593,20250609,2025-06-09,164,41,2,6,2025-06-09,2025-06-23,2025-06-23,14,0,0.0,1
L009594,20260512,2026-05-12,363,42,5,6,2026-05-12,2026-06-09,,19,0,0.0,1
L009595,20250929,2025-09-29,153,12,2,2,2025-09-29,2025-10-27,2025-10-27,28,0,0.0,1
L009596,20250614,2025-06-14,342,4,5,1,2025-06-14,2025-07-12,2025-07-19,35,7,2.1,1
L009597,20250407,2025-04-07,233,17,6,3,2025-04-07,2025-04-21,2025-04-18,11,0,0.0,1
L009598,20241025,2024-10-25,400,9,1,2,2024-10-25,2024-11-08,2024-11-08,14,0,0.0,1
L009599,20250120,2025-01-20,186,55,3,7,2025-01-20,2025-02-17,2025-02-17,28,0,0.0,1
L009600,20241111,2024-11-11,421,69,2,9,2024-11-11,2024-12-09,2024-12-09,28,0,0.0,1
L009601,20241209,2024-12-09,201,42,4,6,2024-12-09,2025-01-06,2025-01-06,28,0,0.0,1
L009602,20241226,2024-12-26,336,35,1,5,2024-12-26,2025-01-09,2025-01-05,10,0,0.0,1
L009603,20250327,2025-03-27,114,51,2,7,2025-03-27,2025-04-10,2025-04-10,14,0,0.0,1
L009604,20240909,2024-09-09,254,23,1,3,2024-09-09,2024-09-23,2024-09-21,12,0,0.0,1
L009605,20260514,2026-05-14,164,30,1,4,2026-05-14,2026-05-28,2026-05-25,11,0,0.0,1
L009606,20241208,2024-12-08,7,25,3,4,2024-12-08,2024-12-22,2025-01-03,26,12,3.6,1
L009607,20250519,2025-05-19,215,47,6,6,2025-05-19,2025-06-02,2025-06-11,23,9,2.7,1
L009608,20260403,2026-04-03,99,48,3,6,2026-04-03,2026-04-17,2026-05-04,31,18,5.4,1
L009609,20241128,2024-11-28,431,11,3,2,2024-11-28,2024-12-12,2024-12-31,33,21,6.3,1
L009610,20250721,2025-07-21,370,15,1,2,2025-07-21,2025-08-18,2025-08-16,26,0,0.0,1
L009611,20260305,2026-03-05,342,19,5,3,2026-03-05,2026-04-02,2026-04-02,28,0,0.0,1
L009612,20251008,2025-10-08,221,7,4,1,2025-10-08,2025-10-22,2025-10-22,14,0,0.0,1
L009613,20250115,2025-01-15,141,52,5,7,2025-01-15,2025-01-29,2025-02-13,29,15,4.5,1
L009614,20260104,2026-01-04,165,40,1,5,2026-01-04,2026-02-01,2026-02-11,38,12,3.6,1
L009615,20251214,2025-12-14,120,54,3,7,2025-12-14,2025-12-28,2025-12-28,14,0,0.0,1
L009616,20250510,2025-05-10,265,44,5,6,2025-05-10,2025-06-07,2025-06-04,25,0,0.0,1
L009617,20241005,2024-10-05,371,11,1,2,2024-10-05,2024-11-02,2024-11-15,41,13,3.9,1
L009618,20240906,2024-09-06,110,36,4,5,2024-09-06,2024-09-20,2024-09-20,14,0,0.0,1
L009619,20260218,2026-02-18,3,12,1,2,2026-02-18,2026-03-18,2026-03-18,28,0,0.0,1
L009620,20250415,2025-04-15,71,52,6,7,2025-04-15,2025-04-29,2025-04-26,11,0,0.0,1
L009621,20241214,2024-12-14,224,40,2,5,2024-12-14,2024-12-28,2024-12-24,10,0,0.0,1
L009622,20250914,2025-09-14,11,4,5,1,2025-09-14,2025-10-12,2025-10-09,25,0,0.0,1
L009623,20260504,2026-05-04,200,25,3,4,2026-05-04,2026-05-18,2026-05-22,18,6,1.8,1
L009624,20240906,2024-09-06,69,41,1,6,2024-09-06,2024-09-20,2024-09-20,14,0,0.0,1
L009625,20241012,2024-10-12,68,2,3,1,2024-10-12,2024-10-26,2024-10-26,14,0,0.0,1
L009626,20250602,2025-06-02,327,71,2,9,2025-06-02,2025-06-16,2025-06-16,14,0,0.0,1
L009627,20251211,2025-12-11,450,36,3,5,2025-12-11,2025-12-25,2025-12-25,14,0,0.0,1
L009628,20250630,2025-06-30,114,44,2,6,2025-06-30,2025-07-14,2025-07-13,13,0,0.0,1
L009629,20260418,2026-04-18,131,1,1,1,2026-04-18,2026-05-02,2026-04-29,11,0,0.0,1
L009630,20241003,2024-10-03,160,65,4,9,2024-10-03,2024-10-31,2024-10-31,28,0,0.0,1
L009631,20250501,2025-05-01,362,12,1,2,2025-05-01,2025-05-29,2025-05-26,25,1,0.3,1
L009632,20250506,2025-05-06,249,35,1,5,2025-05-06,2025-06-03,2025-06-03,28,0,0.0,1
L009633,20250501,2025-05-01,273,64,5,8,2025-05-01,2025-05-15,2025-05-13,12,0,0.0,1
L009634,20250803,2025-08-03,262,47,4,6,2025-08-03,2025-08-17,2025-08-17,14,0,0.0,1
L009635,20260122,2026-01-22,423,42,3,6,2026-01-22,2026-02-05,2026-02-02,11,0,0.0,1
L009636,20250411,2025-04-11,19,64,2,8,2025-04-11,2025-05-09,2025-05-09,28,0,0.0,1
L009637,20260107,2026-01-07,90,28,2,4,2026-01-07,2026-01-21,2026-01-21,14,0,0.0,1
L009638,20241218,2024-12-18,191,69,2,9,2024-12-18,2025-01-01,2025-01-01,14,0,0.0,1
L009639,20251010,2025-10-10,240,59,2,8,2025-10-10,2025-11-07,2025-11-09,30,6,1.8,1
L009640,20250515,2025-05-15,70,64,5,8,2025-05-15,2025-05-29,2025-05-29,14,0,0.0,1
L009641,20250926,2025-09-26,402,41,5,6,2025-09-26,2025-10-24,2025-10-20,24,0,0.0,1
L009642,20241129,2024-11-29,319,72,1,9,2024-11-29,2024-12-27,2024-12-23,24,0,0.0,1
L009643,20260515,2026-05-15,421,36,5,5,2026-05-15,2026-06-12,,16,0,0.0,1
L009644,20260425,2026-04-25,425,12,5,2,2026-04-25,2026-05-09,2026-05-09,14,0,0.0,1
L009645,20260218,2026-02-18,250,52,4,7,2026-02-18,2026-03-04,2026-03-02,12,0,0.0,1
L009646,20260414,2026-04-14,393,57,6,8,2026-04-14,2026-04-28,2026-04-28,14,0,0.0,1
L009647,20241218,2024-12-18,340,53,2,7,2024-12-18,2025-01-15,2025-01-12,25,0,0.0,1
L009648,20250904,2025-09-04,186,26,2,4,2025-09-04,2025-10-02,2025-10-02,28,0,0.0,1
L009649,20250411,2025-04-11,309,63,2,8,2025-04-11,2025-04-25,2025-04-22,11,0,0.0,1
L009650,20260409,2026-04-09,429,63,3,8,2026-04-09,2026-04-23,2026-04-23,14,0,0.0,1
L009651,20250107,2025-01-07,350,65,5,9,2025-01-07,2025-01-21,2025-02-08,32,18,5.4,1
L009652,20250118,2025-01-18,326,28,1,4,2025-01-18,2025-02-01,2025-02-01,14,0,0.0,1
L009653,20251216,2025-12-16,129,41,6,6,2025-12-16,2026-01-13,2026-01-13,28,0,0.0,1
L009654,20241108,2024-11-08,380,1,2,1,2024-11-08,2024-12-06,2024-12-21,43,18,5.4,1
L009655,20260102,2026-01-02,193,3,2,1,2026-01-02,2026-01-30,2026-01-28,26,0,0.0,1
L009656,20250224,2025-02-24,297,56,5,7,2025-02-24,2025-03-10,2025-03-23,27,15,4.5,1
L009657,20251205,2025-12-05,319,35,5,5,2025-12-05,2026-01-02,2026-01-02,28,0,0.0,1
L009658,20260329,2026-03-29,251,42,1,6,2026-03-29,2026-04-12,2026-04-20,22,9,2.7,1
L009659,20251115,2025-11-15,95,41,2,6,2025-11-15,2025-11-29,2025-12-20,35,21,6.3,1
L009660,20250115,2025-01-15,324,34,2,5,2025-01-15,2025-02-12,2025-02-09,25,0,0.0,1
L009661,20241008,2024-10-08,138,3,4,1,2024-10-08,2024-11-05,2024-11-05,28,0,0.0,1
L009662,20241003,2024-10-03,147,20,1,3,2024-10-03,2024-10-17,2024-10-28,25,13,3.9,1
L009663,20241108,2024-11-08,71,25,1,4,2024-11-08,2024-11-22,2024-11-22,14,0,0.0,1
L009664,20251023,2025-10-23,296,35,5,5,2025-10-23,2025-11-20,2025-11-20,28,0,0.0,1
L009665,20250505,2025-05-05,71,47,4,6,2025-05-05,2025-05-19,2025-05-19,14,0,0.0,1
L009666,20250130,2025-01-30,183,11,1,2,2025-01-30,2025-02-13,2025-02-11,12,0,0.0,1
L009667,20250117,2025-01-17,402,44,5,6,2025-01-17,2025-02-14,2025-02-24,38,10,3.0,1
L009668,20260513,2026-05-13,221,5,4,1,2026-05-13,2026-05-27,2026-05-23,10,0,0.0,1
L009669,20241205,2024-12-05,403,46,1,6,2024-12-05,2025-01-02,2025-01-02,28,0,0.0,1
L009670,20250331,2025-03-31,242,66,4,9,2025-03-31,2025-04-14,2025-04-14,14,0,0.0,1
L009671,20250625,2025-06-25,103,60,2,8,2025-06-25,2025-07-09,2025-07-14,19,7,2.1,1
L009672,20240901,2024-09-01,348,42,5,6,2024-09-01,2024-09-29,2024-09-25,24,0,0.0,1
L009673,20260504,2026-05-04,186,49,3,7,2026-05-04,2026-06-01,,27,0,0.0,1
L009674,20241120,2024-11-20,436,35,1,5,2024-11-20,2024-12-18,2024-12-14,24,0,0.0,1
L009675,20251215,2025-12-15,143,14,3,2,2025-12-15,2026-01-12,2026-01-12,28,0,0.0,1
L009676,20251123,2025-11-23,377,45,1,6,2025-11-23,2025-12-21,2025-12-17,24,0,0.0,1
L009677,20260204,2026-02-04,242,66,1,9,2026-02-04,2026-02-18,2026-02-14,10,0,0.0,1
L009678,20251202,2025-12-02,387,17,5,3,2025-12-02,2025-12-16,2025-12-26,24,13,3.9,1
L009679,20260115,2026-01-15,108,20,2,3,2026-01-15,2026-01-29,2026-01-29,14,0,0.0,1
L009680,20250603,2025-06-03,301,49,1,7,2025-06-03,2025-07-01,2025-07-14,41,13,3.9,1
L009681,20250806,2025-08-06,70,68,1,9,2025-08-06,2025-08-20,2025-08-20,14,0,0.0,1
L009682,20251222,2025-12-22,367,12,1,2,2025-12-22,2026-01-05,2026-01-04,13,0,0.0,1
L009683,20251015,2025-10-15,133,40,6,5,2025-10-15,2025-11-12,2025-11-12,28,0,0.0,1
L009684,20250910,2025-09-10,212,39,5,5,2025-09-10,2025-10-08,2025-10-08,28,0,0.0,1
L009685,20250113,2025-01-13,308,19,2,3,2025-01-13,2025-01-27,2025-02-14,32,18,5.4,1
L009686,20250213,2025-02-13,234,20,1,3,2025-02-13,2025-03-13,2025-03-13,28,0,0.0,1
L009687,20250508,2025-05-08,359,3,2,1,2025-05-08,2025-06-05,2025-06-05,28,0,0.0,1
L009688,20240907,2024-09-07,321,19,1,3,2024-09-07,2024-09-21,2024-09-21,14,0,0.0,1
L009689,20250602,2025-06-02,75,44,6,6,2025-06-02,2025-06-16,2025-06-16,14,0,0.0,1
L009690,20240903,2024-09-03,357,10,6,2,2024-09-03,2024-09-17,2024-09-17,14,0,0.0,1
L009691,20251014,2025-10-14,207,41,3,6,2025-10-14,2025-10-28,2025-10-25,11,0,0.0,1
L009692,20251223,2025-12-23,289,56,2,7,2025-12-23,2026-01-06,2026-01-06,14,0,0.0,1
L009693,20251012,2025-10-12,126,25,2,4,2025-10-12,2025-10-26,2025-10-26,14,0,0.0,1
L009694,20251218,2025-12-18,207,41,5,6,2025-12-18,2026-01-01,2026-01-01,14,0,0.0,1
L009695,20240901,2024-09-01,373,62,1,8,2024-09-01,2024-09-15,2024-09-15,14,0,0.0,1
L009696,20241015,2024-10-15,419,37,1,5,2024-10-15,2024-10-29,2024-10-29,14,0,0.0,1
L009697,20251220,2025-12-20,423,25,3,4,2025-12-20,2026-01-03,2026-01-23,34,20,6.0,1
L009698,20260129,2026-01-29,324,1,2,1,2026-01-29,2026-02-26,2026-02-26,28,0,0.0,1
L009699,20251229,2025-12-29,50,15,1,2,2025-12-29,2026-01-12,2026-01-12,14,0,0.0,1
L009700,20251206,2025-12-06,217,40,4,5,2025-12-06,2026-01-03,2026-01-01,26,0,0.0,1
L009701,20251224,2025-12-24,114,41,4,6,2025-12-24,2026-01-07,2026-01-11,18,4,1.2,1
L009702,20260105,2026-01-05,324,52,2,7,2026-01-05,2026-02-02,2026-02-21,47,19,5.7,1
L009703,20251231,2025-12-31,94,56,4,7,2025-12-31,2026-01-14,2026-01-14,14,0,0.0,1
L009704,20260105,2026-01-05,440,44,2,6,2026-01-05,2026-01-19,2026-01-19,14,0,0.0,1
L009705,20241025,2024-10-25,114,44,2,6,2024-10-25,2024-11-08,2024-11-06,12,0,0.0,1
L009706,20241017,2024-10-17,33,26,4,4,2024-10-17,2024-10-31,2024-10-31,14,0,0.0,1
L009707,20250509,2025-05-09,388,57,3,8,2025-05-09,2025-05-23,2025-05-23,14,0,0.0,1
L009708,20250919,2025-09-19,119,69,1,9,2025-09-19,2025-10-03,2025-10-14,25,12,3.6,1
L009709,20260113,2026-01-13,15,64,5,8,2026-01-13,2026-01-27,2026-01-27,14,0,0.0,1
L009710,20250428,2025-04-28,263,9,2,2,2025-04-28,2025-05-12,2025-05-12,14,0,0.0,1
L009711,20250302,2025-03-02,437,10,6,2,2025-03-02,2025-03-16,2025-03-16,14,0,0.0,1
L009712,20260120,2026-01-20,149,12,2,2,2026-01-20,2026-02-03,2026-02-03,14,0,0.0,1
L009713,20250205,2025-02-05,202,19,6,3,2025-02-05,2025-02-19,2025-02-17,12,0,0.0,1
L009714,20260213,2026-02-13,135,25,2,4,2026-02-13,2026-02-27,2026-02-27,14,0,0.0,1
L009715,20250101,2025-01-01,267,54,5,7,2025-01-01,2025-01-15,2025-01-24,23,9,2.7,1
L009716,20250509,2025-05-09,165,25,1,4,2025-05-09,2025-06-06,2025-06-06,28,0,0.0,1
L009717,20250526,2025-05-26,285,3,3,1,2025-05-26,2025-06-09,2025-06-16,21,8,2.4,1
L009718,20250325,2025-03-25,234,19,1,3,2025-03-25,2025-04-22,2025-04-22,28,0,0.0,1
L009719,20240903,2024-09-03,420,11,1,2,2024-09-03,2024-10-01,2024-10-01,28,0,0.0,1
L009720,20250124,2025-01-24,316,31,3,4,2025-01-24,2025-02-21,2025-02-21,28,0,0.0,1
L009721,20250430,2025-04-30,319,72,1,9,2025-04-30,2025-05-28,2025-05-24,24,0,0.0,1
L009722,20250408,2025-04-08,239,4,3,1,2025-04-08,2025-04-22,2025-04-18,10,0,0.0,1
L009723,20260121,2026-01-21,162,51,6,7,2026-01-21,2026-02-18,2026-02-18,28,0,0.0,1
L009724,20241006,2024-10-06,164,49,2,7,2024-10-06,2024-10-20,2024-10-22,16,2,0.6,1
L009725,20250521,2025-05-21,249,52,1,7,2025-05-21,2025-06-18,2025-06-18,28,0,0.0,1
L009726,20240929,2024-09-29,113,64,1,8,2024-09-29,2024-10-13,2024-11-02,34,20,6.0,1
L009727,20260507,2026-05-07,77,4,6,1,2026-05-07,2026-06-04,,24,0,0.0,1
