reservation_id,date_id,event_date,user_id,book_id,branch_id,category_id,reservation_status,wait_days,quantity
R002238,20240909,2024-09-09,394,42,3,6,fulfilled,0,1
R002239,20241227,2024-12-27,310,42,5,6,fulfilled,4,1
R002240,20250210,2025-02-10,315,17,1,3,fulfilled,2,1
R002241,20251125,2025-11-25,344,51,2,7,fulfilled,10,1
R002242,20260525,2026-05-25,295,42,2,6,fulfilled,14,1
R002243,20250902,2025-09-02,134,38,2,5,fulfilled,0,1
R002244,20241123,2024-11-23,265,42,3,6,fulfilled,0,1
R002245,20250114,2025-01-14,367,41,5,6,fulfilled,13,1
R002246,20240917,2024-09-17,365,17,1,3,fulfilled,3,1
R002247,20250529,2025-05-29,348,51,6,7,cancelled,3,1
R002248,20251220,2025-12-20,279,26,4,4,fulfilled,2,1
R002249,20250206,2025-02-06,170,19,1,3,fulfilled,12,1
R002250,20251203,2025-12-03,404,11,3,2,cancelled,3,1
R002251,20250609,2025-06-09,430,30,3,4,fulfilled,0,1
R002252,20250625,2025-06-25,441,55,1,7,fulfilled,0,1
R002253,20260531,2026-05-31,12,49,5,7,fulfilled,9,1
R002254,20260121,2026-01-21,322,43,3,6,fulfilled,0,1
R002255,20250530,2025-05-30,187,43,2,6,fulfilled,6,1
R002256,20250505,2025-05-05,234,11,1,2,fulfilled,7,1
R002257,20260216,2026-02-16,26,25,6,4,fulfilled,0,1
R002258,20250501,2025-05-01,307,31,2,4,fulfilled,8,1
R002259,20250206,2025-02-06,423,45,2,6,fulfilled,0,1
R002260,20250721,2025-07-21,22,4,3,1,fulfilled,0,1
R002261,20250924,2025-09-24,203,19,1,3,fulfilled,7,1
R002262,20250329,2025-03-29,33,17,4,3,fulfilled,7,1
R002263,20250401,2025-04-01,402,42,5,6,fulfilled,5,1
R002264,20260123,2026-01-23,347,12,2,2,cancelled,8,1
R002265,20260516,2026-05-16,183,11,1,2,fulfilled,18,1
R002266,20241013,2024-10-13,269,58,2,8,fulfilled,0,1
R002267,20241111,2024-11-11,200,4,1,1,cancelled,10,1
R002268,20251227,2025-12-27,431,20,3,3,fulfilled,0,1
R002269,20251216,2025-12-16,95,46,6,6,fulfilled,0,1
R002270,20250523,2025-05-23,234,12,1,2,cancelled,4,1
R002271,20251103,2025-11-03,283,31,1,4,fulfilled,5,1
R002272,20250101,2025-01-01,70,70,6,9,fulfilled,0,1
R002273,20241112,2024-11-12,364,65,1,9,fulfilled,0,1
R002274,20260109,2026-01-09,34,37,3,5,fulfilled,0,1
R002275,20251217,2025-12-17,49,26,1,4,pending,3,1
R002276,20250320,2025-03-20,250,16,4,2,fulfilled,0,1
R002277,20260320,2026-03-20,155,36,1,5,fulfilled,5,1
R002278,20250226,2025-02-26,41,64,5,8,fulfilled,12,1
R002279,20250403,2025-04-03,86,64,5,8,fulfilled,4,1
R002280,20250907,2025-09-07,395,33,1,5,cancelled,11,1
R002281,20250507,2025-05-07,392,1,1,1,fulfilled,11,1
R002282,20260413,2026-04-13,310,30,5,4,fulfilled,0,1
R002283,20251015,2025-10-15,283,25,1,4,fulfilled,4,1
R002284,20251120,2025-11-20,11,13,1,2,fulfilled,10,1
R002285,20241207,2024-12-07,220,33,4,5,pending,5,1
R002286,20241210,2024-12-10,422,69,1,9,fulfilled,0,1
R002287,20250618,2025-06-18,397,39,4,5,cancelled,7,1
R002288,20251016,2025-10-16,346,54,5,7,fulfilled,0,1
R002289,20250516,2025-05-16,236,25,1,4,cancelled,5,1
R002290,20250307,2025-03-07,278,17,2,3,pending,1,1
R002291,20251002,2025-10-02,301,9,1,2,pending,5,1
R002292,20250529,2025-05-29,399,26,2,4,fulfilled,14,1
R002293,20250209,2025-02-09,324,36,2,5,fulfilled,0,1
R002294,20241031,2024-10-31,292,17,6,3,fulfilled,0,1
R002295,20250122,2025-01-22,427,12,2,2,pending,11,1
R002296,20251212,2025-12-12,186,35,3,5,fulfilled,0,1
R002297,20250617,2025-06-17,186,22,3,3,fulfilled,0,1
R002298,20240903,2024-09-03,398,25,1,4,cancelled,5,1
R002299,20251013,2025-10-13,363,1,1,1,fulfilled,10,1
R002300,20251007,2025-10-07,136,68,1,9,fulfilled,0,1
R002301,20260118,2026-01-18,295,11,2,2,pending,11,1
R002302,20251024,2025-10-24,399,33,3,5,fulfilled,0,1
R002303,20251117,2025-11-17,301,34,1,5,fulfilled,5,1
R002304,20251224,2025-12-24,227,45,6,6,fulfilled,0,1
R002305,20260104,2026-01-04,186,2,3,1,fulfilled,0,1
R002306,20241213,2024-12-13,307,20,2,3,fulfilled,7,1
R002307,20250506,2025-05-06,394,41,1,6,cancelled,6,1
R002308,20250928,2025-09-28,239,4,3,1,pending,2,1
R002309,20241113,2024-11-13,170,17,1,3,pending,9,1
R002310,20240922,2024-09-22,87,15,1,2,cancelled,10,1
R002311,20240910,2024-09-10,91,3,1,1,pending,17,1
R002312,20250817,2025-08-17,187,27,2,4,fulfilled,0,1
R002313,20251126,2025-11-26,327,33,1,5,fulfilled,9,1
R002314,20250206,2025-02-06,347,57,2,8,pending,0,1
R002315,20241213,2024-12-13,183,49,3,7,fulfilled,0,1
R002316,20241219,2024-12-19,138,52,1,7,fulfilled,6,1
R002317,20241107,2024-11-07,348,26,5,4,fulfilled,5,1
R002318,20241202,2024-12-02,430,42,3,6,fulfilled,0,1
R002319,20260131,2026-01-31,236,67,1,9,fulfilled,0,1
R002320,20251128,2025-11-28,173,11,6,2,cancelled,5,1
R002321,20250508,2025-05-08,206,52,4,7,pending,12,1
R002322,20250508,2025-05-08,394,41,5,6,fulfilled,4,1
R002323,20260326,2026-03-26,12,59,1,8,fulfilled,0,1
R002324,20251121,2025-11-21,70,58,3,8,fulfilled,0,1
R002325,20241227,2024-12-27,96,69,3,9,fulfilled,0,1
R002326,20260413,2026-04-13,423,31,3,4,fulfilled,0,1
R002327,20251222,2025-12-22,265,8,3,1,fulfilled,0,1
R002328,20250123,2025-01-23,125,4,5,1,pending,14,1
R002329,20260211,2026-02-11,267,17,5,3,fulfilled,45,1
R002330,20250529,2025-05-29,246,34,5,5,fulfilled,8,1
R002331,20260515,2026-05-15,228,35,2,5,fulfilled,19,1
R002332,20260113,2026-01-13,252,47,2,6,cancelled,5,1
R002333,20250313,2025-03-13,430,44,3,6,fulfilled,0,1
R002334,20260117,2026-01-17,55,35,5,5,cancelled,6,1
R002335,20250203,2025-02-03,215,36,4,5,fulfilled,0,1
R002336,20260302,2026-03-02,186,49,3,7,fulfilled,0,1
R002337,20250421,2025-04-21,211,51,4,7,fulfilled,10,1
R002338,20251123,2025-11-23,259,50,4,7,fulfilled,9,1
R002339,20250122,2025-01-22,246,25,2,4,cancelled,7,1
R002340,20251124,2025-11-24,336,40,5,5,fulfilled,8,1
R002341,20250117,2025-01-17,362,15,1,2,fulfilled,3,1
R002342,20241115,2024-11-15,361,17,1,3,cancelled,10,1
R002343,20250108,2025-01-08,236,64,1,8,pending,2,1
R002344,20260306,2026-03-06,44,66,3,9,fulfilled,0,1
R002345,20241212,2024-12-12,412,20,1,3,pending,8,1
R002346,20260109,2026-01-09,441,35,1,5,cancelled,6,1
R002347,20260417,2026-04-17,195,9,2,2,fulfilled,11,1
R002348,20250326,2025-03-26,295,41,2,6,fulfilled,1,1
R002349,20260302,2026-03-02,342,29,5,4,fulfilled,0,1
R002350,20250228,2025-02-28,91,1,1,1,fulfilled,10,1
R002351,20250513,2025-05-13,236,58,1,8,fulfilled,11,1
R002352,20260320,2026-03-20,412,25,5,4,pending,4,1
R002353,20251202,2025-12-02,84,19,1,3,cancelled,12,1
R002354,20250930,2025-09-30,270,67,4,9,fulfilled,0,1
R002355,20241021,2024-10-21,145,64,2,8,fulfilled,0,1
R002356,20260515,2026-05-15,310,42,5,6,fulfilled,26,1
R002357,20240906,2024-09-06,187,2,5,1,cancelled,5,1
R002358,20250903,2025-09-03,100,8,1,1,fulfilled,0,1
R002359,20260115,2026-01-15,194,21,1,3,fulfilled,15,1
R002360,20250616,2025-06-16,289,66,5,9,fulfilled,1,1
R002361,20241013,2024-10-13,111,20,2,3,fulfilled,0,1
R002362,20260109,2026-01-09,127,4,1,1,cancelled,7,1
R002363,20260507,2026-05-07,136,70,3,9,fulfilled,0,1
R002364,20260428,2026-04-28,309,67,5,9,fulfilled,0,1
R002365,20251230,2025-12-30,162,60,3,8,fulfilled,0,1
R002366,20250603,2025-06-03,301,12,2,2,pending,6,1
R002367,20250331,2025-03-31,201,42,5,6,fulfilled,15,1
R002368,20250224,2025-02-24,227,42,6,6,fulfilled,0,1
R002369,20260123,2026-01-23,333,57,1,8,fulfilled,6,1
R002370,20240905,2024-09-05,232,50,1,7,fulfilled,0,1
R002371,20251106,2025-11-06,50,11,3,2,fulfilled,0,1
R002372,20241103,2024-11-03,395,63,1,8,fulfilled,0,1
R002373,20251201,2025-12-01,87,4,4,1,fulfilled,18,1
R002374,20240906,2024-09-06,267,25,2,4,fulfilled,3,1
R002375,20241005,2024-10-05,367,72,4,9,fulfilled,0,1
R002376,20260122,2026-01-22,153,1,2,1,pending,5,1
R002377,20250626,2025-06-26,432,42,6,6,fulfilled,0,1
R002378,20251219,2025-12-19,170,51,1,7,pending,19,1
R002379,20251020,2025-10-20,306,33,2,5,fulfilled,0,1
R002380,20260123,2026-01-23,380,4,5,1,cancelled,27,1
R002381,20260520,2026-05-20,57,33,1,5,cancelled,8,1
R002382,20241227,2024-12-27,281,20,5,3,fulfilled,4,1
R002383,20250617,2025-06-17,257,56,5,7,fulfilled,2,1
R002384,20250621,2025-06-21,398,41,5,6,fulfilled,10,1
R002385,20250312,2025-03-12,71,51,1,7,fulfilled,7,1
R002386,20250921,2025-09-21,234,20,1,3,fulfilled,4,1
R002387,20241219,2024-12-19,39,52,1,7,cancelled,7,1
R002388,20260510,2026-05-10,363,41,2,6,fulfilled,3,1
R002389,20250108,2025-01-08,411,40,3,5,fulfilled,0,1
R002390,20251229,2025-12-29,10,49,4,7,pending,6,1
R002391,20250103,2025-01-03,129,41,6,6,fulfilled,0,1
R002392,20250310,2025-03-10,319,62,3,8,fulfilled,0,1
R002393,20260220,2026-02-20,242,65,4,9,fulfilled,0,1
R002394,20260227,2026-02-27,204,30,5,4,fulfilled,0,1
R002395,20241011,2024-10-11,155,35,2,5,fulfilled,2,1
R002396,20250417,2025-04-17,146,33,3,5,pending,5,1
R002397,20250912,2025-09-12,219,42,4,6,fulfilled,5,1
R002398,20260126,2026-01-26,17,17,6,3,fulfilled,0,1
R002399,20241206,2024-12-06,61,25,1,4,fulfilled,8,1
R002400,20250524,2025-05-24,93,51,5,7,fulfilled,6,1
R002401,20260325,2026-03-25,373,27,4,4,fulfilled,0,1
R002402,20260109,2026-01-09,380,19,5,3,fulfilled,11,1
R002403,20241023,2024-10-23,129,32,2,4,fulfilled,0,1
R002404,20251013,2025-10-13,138,51,1,7,pending,15,1
R002405,20251226,2025-12-26,12,51,1,7,cancelled,2,1
R002406,20251230,2025-12-30,143,67,3,9,fulfilled,0,1
R002407,20251103,2025-11-03,280,55,6,7,fulfilled,0,1
R002408,20250516,2025-05-16,265,25,4,4,fulfilled,9,1
R002409,20260404,2026-04-04,421,66,2,9,fulfilled,0,1
R002410,20250608,2025-06-08,377,27,3,4,fulfilled,0,1
R002411,20250510,2025-05-10,220,35,4,5,cancelled,2,1
R002412,20250619,2025-06-19,292,11,4,2,cancelled,26,1
R002413,20260310,2026-03-10,56,67,5,9,fulfilled,0,1
R002414,20250619,2025-06-19,436,36,1,5,fulfilled,6,1
R002415,20251218,2025-12-18,399,30,3,4,fulfilled,0,1
R002416,20260104,2026-01-04,204,19,5,3,cancelled,23,1
R002417,20251217,2025-12-17,344,7,2,1,fulfilled,1,1
R002418,20251224,2025-12-24,391,12,6,2,fulfilled,0,1
R002419,20250512,2025-05-12,366,25,4,4,cancelled,6,1
R002420,20240912,2024-09-12,76,33,5,5,fulfilled,2,1
R002421,20260114,2026-01-14,289,71,5,9,pending,10,1
R002422,20251027,2025-10-27,388,58,2,8,pending,3,1
R002423,20260424,2026-04-24,223,3,6,1,fulfilled,0,1
R002424,20251217,2025-12-17,278,25,1,4,pending,7,1
R002425,20241009,2024-10-09,324,19,2,3,fulfilled,3,1
R002426,20251225,2025-12-25,153,14,2,2,fulfilled,4,1
R002427,20250227,2025-02-27,395,69,1,9,pending,9,1
R002428,20260522,2026-05-22,241,21,2,3,cancelled,9,1
R002429,20250910,2025-09-10,322,64,3,8,cancelled,2,1
R002430,20250626,2025-06-26,301,51,1,7,fulfilled,2,1
R002431,20250614,2025-06-14,421,58,4,8,fulfilled,2,1
R002432,20250117,2025-01-17,81,9,4,2,cancelled,3,1
R002433,20250530,2025-05-30,193,3,2,1,fulfilled,32,1
R002434,20250604,2025-06-04,304,35,6,5,fulfilled,0,1
R002435,20260423,2026-04-23,255,42,1,6,fulfilled,10,1
R002436,20240920,2024-09-20,160,60,4,8,fulfilled,0,1
R002437,20251202,2025-12-02,389,41,6,6,fulfilled,0,1
R002438,20250506,2025-05-06,97,15,5,2,cancelled,7,1
R002439,20250602,2025-06-02,305,18,6,3,fulfilled,0,1
R002440,20260511,2026-05-11,4,40,1,5,pending,6,1
R002441,20250524,2025-05-24,365,4,2,1,pending,2,1
R002442,20260503,2026-05-03,265,42,2,6,fulfilled,12,1
R002443,20260226,2026-02-26,70,36,1,5,fulfilled,8,1
R002444,20250611,2025-06-11,300,9,4,2,pending,5,1
R002445,20260508,2026-05-08,265,47,5,6,fulfilled,4,1
R002446,20250915,2025-09-15,5,67,4,9,fulfilled,0,1
R002447,20260330,2026-03-30,384,17,2,3,fulfilled,4,1
R002448,20250618,2025-06-18,402,41,5,6,cancelled,12,1
R002449,20260503,2026-05-03,177,41,1,6,fulfilled,10,1
R002450,20260429,2026-04-29,421,42,2,6,fulfilled,6,1
R002451,20250219,2025-02-19,265,41,5,6,fulfilled,17,1
R002452,20250930,2025-09-30,289,67,2,9,fulfilled,0,1
R002453,20260529,2026-05-29,246,9,1,2,fulfilled,6,1
R002454,20250915,2025-09-15,269,50,1,7,fulfilled,0,1
R002455,20251010,2025-10-10,175,52,2,7,fulfilled,0,1
R002456,20240909,2024-09-09,129,9,6,2,fulfilled,0,1
R002457,20250615,2025-06-15,351,4,2,1,fulfilled,11,1
R002458,20241107,2024-11-07,365,11,2,2,fulfilled,3,1
R002459,20260204,2026-02-04,206,51,2,7,fulfilled,4,1
R002460,20260524,2026-05-24,165,34,4,5,fulfilled,13,1
R002461,20241107,2024-11-07,324,33,2,5,fulfilled,0,1
R002462,20250630,2025-06-30,136,68,1,9,fulfilled,0,1
R002463,20250212,2025-02-12,165,63,5,8,fulfilled,0,1
R002464,20260122,2026-01-22,324,38,2,5,fulfilled,0,1
R002465,20251104,2025-11-04,255,41,1,6,pending,7,1
R002466,20250108,2025-01-08,434,37,4,5,pending,5,1
R002467,20250522,2025-05-22,317,46,1,6,cancelled,1,1
R002468,20260325,2026-03-25,406,47,4,6,fulfilled,0,1
R002469,20260316,2026-03-16,244,19,6,3,fulfilled,0,1
R002470,20260412,2026-04-12,273,66,5,9,fulfilled,0,1
R002471,20260101,2026-01-01,242,63,1,8,fulfilled,1,1
R002472,20250211,2025-02-11,206,51,2,7,fulfilled,2,1
R002473,20250409,2025-04-09,361,23,1,3,fulfilled,3,1
R002474,20260408,2026-04-08,249,64,5,8,fulfilled,2,1
R002475,20250206,2025-02-06,353,27,5,4,fulfilled,2,1
R002476,20250121,2025-01-21,419,38,1,5,fulfilled,7,1
R002477,20260410,2026-04-10,274,33,1,5,cancelled,5,1
R002478,20250313,2025-03-13,253,41,6,6,fulfilled,0,1
R002479,20251202,2025-12-02,363,38,5,5,fulfilled,7,1
R002480,20241205,2024-12-05,267,2,1,1,fulfilled,21,1
R002481,20250326,2025-03-26,315,3,1,1,fulfilled,0,1
R002482,20251222,2025-12-22,276,50,3,7,fulfilled,0,1
R002483,20260331,2026-03-31,187,41,2,6,fulfilled,4,1
R002484,20240911,2024-09-11,265,46,3,6,fulfilled,0,1
R002485,20250130,2025-01-30,398,39,2,5,fulfilled,0,1
R002486,20260514,2026-05-14,156,41,1,6,fulfilled,26,1
R002487,20250903,2025-09-03,361,50,1,7,fulfilled,0,1
R002488,20260104,2026-01-04,213,31,1,4,fulfilled,2,1
R002489,20260407,2026-04-07,399,11,3,2,pending,5,1
R002490,20241015,2024-10-15,120,41,4,6,fulfilled,7,1
R002491,20250304,2025-03-04,372,42,5,6,fulfilled,3,1
R002492,20251227,2025-12-27,190,1,2,1,fulfilled,11,1
R002493,20240924,2024-09-24,273,69,1,9,fulfilled,0,1
R002494,20250702,2025-07-02,71,54,3,7,fulfilled,0,1
R002495,20241216,2024-12-16,114,47,2,6,pending,11,1
R002496,20260107,2026-01-07,418,63,1,8,fulfilled,2,1
R002497,20260518,2026-05-18,217,67,3,9,pending,3,1
R002498,20241021,2024-10-21,194,50,1,7,fulfilled,0,1
R002499,20251010,2025-10-10,153,15,1,2,pending,17,1
R002500,20241226,2024-12-26,215,47,1,6,fulfilled,1,1
R002501,20260108,2026-01-08,308,63,2,8,fulfilled,3,1
R002502,20260116,2026-01-16,201,19,5,3,pending,7,1
R002503,20260512,2026-05-12,110,31,4,4,pending,2,1
R002504,20241231,2024-12-31,365,4,2,1,fulfilled,7,1
R002505,20241210,2024-12-10,194,31,1,4,fulfilled,20,1
R002506,20250909,2025-09-09,423,4,3,1,fulfilled,0,1
R002507,20251017,2025-10-17,231,33,3,5,fulfilled,0,1
R002508,20260513,2026-05-13,399,11,3,2,cancelled,5,1
R002509,20250702,2025-07-02,67,46,1,6,pending,3,1
R002510,20260529,2026-05-29,273,44,5,6,fulfilled,3,1
R002511,20250508,2025-05-08,47,47,1,6,pending,3,1
R002512,20251031,2025-10-31,150,26,5,4,fulfilled,9,1
R002513,20250318,2025-03-18,282,54,6,7,fulfilled,0,1
R002514,20250124,2025-01-24,307,49,2,7,fulfilled,2,1
R002515,20251121,2025-11-21,167,9,3,2,fulfilled,9,1
R002516,20260101,2026-01-01,366,18,5,3,pending,7,1
R002517,20250511,2025-05-11,418,53,6,7,fulfilled,0,1
R002518,20241205,2024-12-05,219,12,2,2,pending,0,1
R002519,20250905,2025-09-05,187,10,2,2,fulfilled,0,1
R002520,20250516,2025-05-16,227,42,6,6,fulfilled,0,1
R002521,20250507,2025-05-07,333,15,5,2,fulfilled,5,1
R002522,20260304,2026-03-04,268,71,5,9,fulfilled,0,1
R002523,20250905,2025-09-05,194,1,5,1,fulfilled,2,1
R002524,20251231,2025-12-31,310,26,5,4,fulfilled,15,1
R002525,20250219,2025-02-19,345,25,2,4,fulfilled,5,1
R002526,20250113,2025-01-13,81,35,4,5,pending,13,1
R002527,20241218,2024-12-18,341,35,2,5,fulfilled,17,1
R002528,20250530,2025-05-30,167,21,2,3,fulfilled,1,1
R002529,20251120,2025-11-20,231,37,3,5,cancelled,4,1
R002530,20251225,2025-12-25,324,64,2,8,cancelled,2,1
R002531,20241204,2024-12-04,129,47,6,6,fulfilled,0,1
R002532,20241219,2024-12-19,342,18,5,3,fulfilled,3,1
R002533,20251127,2025-11-27,261,47,3,6,cancelled,2,1
R002534,20260428,2026-04-28,65,25,1,4,fulfilled,1,1
R002535,20260108,2026-01-08,394,42,3,6,fulfilled,0,1
R002536,20260309,2026-03-09,296,19,5,3,fulfilled,7,1
R002537,20250115,2025-01-15,54,70,6,9,fulfilled,0,1
R002538,20260421,2026-04-21,347,49,2,7,fulfilled,0,1
R002539,20250509,2025-05-09,99,25,3,4,fulfilled,2,1
R002540,20251022,2025-10-22,218,17,3,3,fulfilled,0,1
R002541,20260405,2026-04-05,265,25,2,4,fulfilled,30,1
R002542,20250108,2025-01-08,150,42,5,6,pending,6,1
R002543,20260519,2026-05-19,319,60,5,8,pending,5,1
R002544,20260327,2026-03-27,34,35,2,5,fulfilled,9,1
R002545,20241003,2024-10-03,32,26,4,4,fulfilled,6,1
R002546,20260106,2026-01-06,337,12,1,2,pending,7,1
R002547,20260225,2026-02-25,247,41,2,6,fulfilled,15,1
R002548,20251112,2025-11-12,429,65,5,9,cancelled,2,1
R002549,20250919,2025-09-19,147,65,2,9,fulfilled,0,1
R002550,20251223,2025-12-23,405,35,5,5,fulfilled,4,1
R002551,20250106,2025-01-06,70,33,1,5,fulfilled,14,1
R002552,20260105,2026-01-05,134,15,2,2,pending,1,1
R002553,20260114,2026-01-14,244,10,5,2,pending,17,1
R002554,20260331,2026-03-31,314,4,3,1,fulfilled,0,1
R002555,20260115,2026-01-15,81,2,4,1,pending,1,1
R002556,20250305,2025-03-05,234,29,1,4,fulfilled,7,1
R002557,20250519,2025-05-19,155,33,1,5,fulfilled,5,1
R002558,20260513,2026-05-13,129,46,6,6,fulfilled,0,1
R002559,20260521,2026-05-21,190,2,3,1,fulfilled,0,1
R002560,20251003,2025-10-03,34,17,2,3,pending,7,1
R002561,20250725,2025-07-25,317,51,2,7,fulfilled,0,1
R002562,20250412,2025-04-12,93,58,2,8,fulfilled,0,1
R002563,20251123,2025-11-23,120,41,1,6,pending,19,1
R002564,20250612,2025-06-12,415,40,1,5,fulfilled,9,1
R002565,20260303,2026-03-03,378,17,4,3,fulfilled,12,1
R002566,20250425,2025-04-25,61,9,1,2,cancelled,8,1
R002567,20260429,2026-04-29,301,66,1,9,cancelled,9,1
R002568,20260525,2026-05-25,383,35,6,5,fulfilled,0,1
R002569,20260527,2026-05-27,129,46,2,6,fulfilled,2,1
R002570,20260204,2026-02-04,412,17,5,3,cancelled,16,1
R002571,20251026,2025-10-26,296,40,5,5,fulfilled,12,1
R002572,20241203,2024-12-03,133,37,5,5,fulfilled,3,1
R002573,20250911,2025-09-11,292,19,5,3,fulfilled,13,1
R002574,20260525,2026-05-25,350,31,2,4,fulfilled,0,1
R002575,20250908,2025-09-08,190,2,3,1,fulfilled,0,1
R002576,20260105,2026-01-05,203,66,1,9,fulfilled,3,1
R002577,20241115,2024-11-15,298,4,2,1,cancelled,7,1
R002578,20260518,2026-05-18,295,41,2,6,pending,11,1
R002579,20260525,2026-05-25,155,40,1,5,cancelled,11,1
R002580,20250106,2025-01-06,126,18,2,3,cancelled,6,1
R002581,20250204,2025-02-04,421,69,1,9,fulfilled,0,1
R002582,20250530,2025-05-30,310,35,1,5,pending,1,1
R002583,20260113,2026-01-13,87,19,6,3,fulfilled,11,1
R002584,20260107,2026-01-07,204,25,5,4,cancelled,24,1
R002585,20250612,2025-06-12,39,51,3,7,fulfilled,0,1
R002586,20260109,2026-01-09,382,64,3,8,fulfilled,0,1
R002587,20260224,2026-02-24,164,25,2,4,fulfilled,14,1
R002588,20250612,2025-06-12,186,51,3,7,fulfilled,0,1
R002589,20260319,2026-03-19,91,46,1,6,fulfilled,0,1
R002590,20250506,2025-05-06,426,31,6,4,fulfilled,0,1
R002591,20250107,2025-01-07,158,51,6,7,fulfilled,0,1
R002592,20250312,2025-03-12,48,35,1,5,fulfilled,6,1
R002593,20240906,2024-09-06,18,4,2,1,pending,5,1
R002594,20241218,2024-12-18,253,25,6,4,fulfilled,0,1
R002595,20250513,2025-05-13,10,40,4,5,cancelled,14,1
R002596,20251208,2025-12-08,406,42,4,6,fulfilled,4,1
R002597,20241103,2024-11-03,190,35,3,5,fulfilled,0,1
R002598,20250313,2025-03-13,138,31,1,4,fulfilled,13,1
R002599,20251019,2025-10-19,446,42,4,6,fulfilled,7,1
R002600,20241119,2024-11-19,173,56,3,7,fulfilled,0,1
R002601,20250325,2025-03-25,234,40,5,5,fulfilled,1,1
R002602,20250122,2025-01-22,137,35,2,5,fulfilled,9,1
R002603,20250107,2025-01-07,287,19,4,3,cancelled,4,1
R002604,20240929,2024-09-29,120,42,3,6,fulfilled,0,1
R002605,20260508,2026-05-08,249,54,1,7,fulfilled,5,1
R002606,20260505,2026-05-05,292,7,4,1,fulfilled,5,1
R002607,20250910,2025-09-10,88,17,2,3,fulfilled,6,1
R002608,20250904,2025-09-04,64,12,1,2,pending,14,1
R002609,20240917,2024-09-17,373,49,4,7,fulfilled,0,1
R002610,20250221,2025-02-21,206,49,1,7,fulfilled,7,1
R002611,20260116,2026-01-16,298,65,2,9,fulfilled,0,1
R002612,20260401,2026-04-01,194,11,1,2,fulfilled,4,1
R002613,20260114,2026-01-14,192,4,4,1,fulfilled,33,1
R002614,20250624,2025-06-24,421,66,2,9,fulfilled,0,1
R002615,20251112,2025-11-12,395,37,2,5,fulfilled,0,1
R002616,20250518,2025-05-18,372,25,5,4,fulfilled,19,1
R002617,20251022,2025-10-22,275,61,3,8,fulfilled,0,1
R002618,20250125,2025-01-25,212,51,4,7,cancelled,5,1
R002619,20260220,2026-02-20,213,44,1,6,pending,9,1
R002620,20250508,2025-05-08,319,41,5,6,fulfilled,8,1
R002621,20250630,2025-06-30,160,28,3,4,fulfilled,0,1
R002622,20260116,2026-01-16,250,4,4,1,fulfilled,21,1
R002623,20260430,2026-04-30,65,66,1,9,fulfilled,0,1
R002624,20241217,2024-12-17,236,63,1,8,fulfilled,7,1
R002625,20241202,2024-12-02,327,69,1,9,fulfilled,1,1
R002626,20251215,2025-12-15,138,9,4,2,fulfilled,5,1
R002627,20250331,2025-03-31,357,18,6,3,fulfilled,0,1
R002628,20240920,2024-09-20,373,12,2,2,fulfilled,6,1
R002629,20251110,2025-11-10,252,11,2,2,fulfilled,4,1
R002630,20250120,2025-01-20,320,1,5,1,pending,10,1
R002631,20260106,2026-01-06,324,39,2,5,fulfilled,0,1
R002632,20260224,2026-02-24,301,9,1,2,fulfilled,7,1
R002633,20251029,2025-10-29,344,9,2,2,cancelled,5,1
R002634,20260115,2026-01-15,346,31,2,4,fulfilled,12,1
R002635,20250611,2025-06-11,398,42,2,6,fulfilled,3,1
R002636,20241030,2024-10-30,138,58,1,8,fulfilled,0,1
R002637,20250520,2025-05-20,171,14,6,2,fulfilled,0,1
R002638,20260107,2026-01-07,207,41,3,6,fulfilled,3,1
R002639,20241210,2024-12-10,125,41,5,6,fulfilled,20,1
R002640,20250404,2025-04-04,268,69,2,9,fulfilled,0,1
R002641,20260309,2026-03-09,94,22,4,3,fulfilled,0,1
R002642,20251016,2025-10-16,206,52,1,7,fulfilled,1,1
R002643,20241024,2024-10-24,254,17,2,3,fulfilled,8,1
R002644,20251203,2025-12-03,68,46,3,6,fulfilled,0,1
R002645,20241127,2024-11-27,125,37,5,5,fulfilled,0,1
R002646,20250609,2025-06-09,299,25,5,4,cancelled,13,1
R002647,20250917,2025-09-17,449,62,1,8,fulfilled,0,1
R002648,20250901,2025-09-01,399,59,3,8,fulfilled,0,1
R002649,20241104,2024-11-04,146,37,2,5,fulfilled,0,1
R002650,20251103,2025-11-03,370,26,1,4,fulfilled,11,1
R002651,20250526,2025-05-26,70,64,2,8,fulfilled,3,1
R002652,20251231,2025-12-31,172,43,1,6,pending,2,1
R002653,20260121,2026-01-21,140,40,4,5,fulfilled,4,1
R002654,20250501,2025-05-01,162,34,3,5,fulfilled,0,1
R002655,20250625,2025-06-25,183,17,6,3,fulfilled,0,1
R002656,20251027,2025-10-27,359,10,1,2,fulfilled,0,1
R002657,20260115,2026-01-15,292,17,1,3,pending,1,1
R002658,20250512,2025-05-12,263,19,2,3,pending,38,1
R002659,20251014,2025-10-14,194,7,6,1,fulfilled,0,1
R002660,20260115,2026-01-15,55,41,2,6,fulfilled,8,1
R002661,20250620,2025-06-20,153,15,1,2,pending,10,1
R002662,20250109,2025-01-09,12,35,1,5,fulfilled,15,1
R002663,20250120,2025-01-20,206,50,4,7,fulfilled,2,1
